Embarked_S,FamilySize,Sex_male,Title_Mrs,FareCategory_Medium,Fare,Cabin_G,FareCategory_High,Cabin_T,Cabin_B,Cabin_E,Cabin_F,Cabin_C,Parch,FareCategory_Low,Survived,Title_Miss,SibSp,Title_Mr,Sex_female,Embarked_Q,Age,Embarked_C,Title_Master,Cabin_A,Cabin_Unknown,Pclass,Title_Others,Cabin_D
True,1,True,False,False,7.8958,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,33.0,False,False,False,True,3,False,False
True,1,False,False,True,10.5167,False,False,False,False,False,False,False,0,False,0,True,0,False,True,False,22.0,False,False,False,True,3,False,False
True,1,True,False,True,10.5,False,False,False,False,False,False,False,0,False,0,False,0,True,False,False,28.0,False,False,False,True,2,False,False
True,1,True,False,False,7.05,False,False,False,False,False,False,False,0,True,0,False,0,True,False,False,25.0,False,False,False,True,3,False,False
False,6,False,True,False,29.125,False,True,False,False,False,False,False,5,False,0,False,0,False,True,True,39.0,False,False,False,True,3,False,False
True,1,True,False,True,13.0,False,False,False,False,False,False,False,0,False,0,False,0,False,False,False,27.0,False,False,False,True,2,True,False
True,1,False,False,False,30.0,False,True,False,True,False,False,False,0,False,1,True,0,False,True,False,19.0,False,False,False,False,1,False,False
True,4,False,False,True,23.45,False,False,False,False,False,False,False,2,False,0,True,1,False,True,False,28.0,False,False,False,True,3,False,False
False,1,True,False,False,30.0,False,True,False,False,False,False,True,0,False,1,False,0,True,False,False,26.0,True,False,False,False,1,False,False
False,1,True,False,False,7.75,False,False,False,False,False,False,False,0,True,0,False,0,True,False,True,32.0,False,False,False,True,3,False,False
